first_name,last_name,company_title,company_name,funding_tier,linkedin_url,person_info,homepage_url,company_info,company_goals,total_funding,latest_round,key_investors
Branden,Kotyk,,Victaulic,Tier 3,,,https://www.victaulic.com/,"Victaulic is the global leader in mechanical pipe joining solutions, delivering advanced technologies and engineering services to address complex piping challenges faced by engineers, site owners and contractors.","Victaulic aims to bring innovative productivity, confidence, and sustainability to every build around the globe. The company is building and working toward solutions that improve construction productivity and reduce risks, ensuring projects are completed safely, on time, and within budget, serving industries including water/wastewater, power generation, desalination, transmission, bridges, tunnels, dams, hydropower plants, military, marine, and commercial building and fire protection.",Unknown,,
Adrien,Aszerman,,VERSACOM,Tier 3,https://www.linkedin.com/in/adrien-aszerman-0554b418,"Adrien Aszerman is the founder and president of Versacom, a communication consulting firm he established in 2014. He is a graduate of Essec and previously worked in media, focusing on global communication through a digital lens.",https://www.versacom.eu/,"Versacom is a communication consulting firm specializing in helping businesses define and implement their communication strategies. It also operates the Comptoir des influenceurs, an agency focused on talent management for influencers and athletes.","Versacom aims to support athletes and sports talents by helping them develop their digital presence and content creation, serving clients who want to leverage social media and influencer marketing for visibility and performance.",Unknown,,
Nicolas,Trimbour,,BNP Paribas,Public,https://fr.linkedin.com/in/nicolastrimbour,"Nicolas Trimbour is the Head of Fraud Prevention Cash Management and Chief Data Officer Cash & Trade at BNP Paribas, a role he has held since September 2019 after joining the bank in 2016. Prior to this, he worked in the French public sector, holding positions in regional prefectures, the Directorate General of the Treasury, and serving as deputy chief of staff for the Minister of Agri-Food and advisor to the Minister of Finance. He is a graduate of the École Polytechnique and a chief engineer of the Corps des Mines.",https://group.bnpparibas/en/,"BNP Paribas is a leading French multinational universal bank and financial services holding company. It provides a comprehensive range of banking, financing, investment, savings, and protection services globally.","BNP Paribas is working toward building a diversified and integrated financial model to optimize customer experience, support long-term growth, and accelerate the transition to a sustainable, low-carbon economy. It serves a wide range of clients, including private individuals, associations, entrepreneurs, small and medium-sized enterprises (SMEs), large corporate clients, and institutional investors.",Public company,,
Aurelien,BARTHE,,MGEN,Tier 3,https://www.linkedin.com/in/aurelien-barthe-465443336,"Aurélien Barthe is Chief Data Officer at MGEN, serving under Alexandre de Vallois. He has a background in quality engineering at Athlon Car Lease and has been involved in data and AI discussions at MGEN, including presenting at events like REPUBLIK DATA & IA.",https://www.mgen.fr/,"MGEN is a French group founded in 1946, managing the compulsory health insurance scheme for professionals in national education, research and innovation, culture, and sports. It also offers individual health supplements, collective health and provident policies for companies and associations.","MGEN is building and working toward a comprehensive health and well-being ecosystem for its 4.2 million protected individuals, including digital health platforms and data-driven services. It serves employees of public sectors such as education, research, culture, sports, and ecological sectors, as well as individuals and companies seeking health and life insurance solutions.",Unknown,,
Olivier,Laborde,,BPCE,Public,https://www.linkedin.com/in/olivier-laborde,"Olivier Laborde is an Associate in Transaction Services and Restructuring at PwC France, where he has been working since September 2023. His career background includes financial analyst roles at Malakoff Humanis and Esfin Gestion, with experience in financial due diligence, restructuring, and debt fund analysis.",https://www.groupebpce.com/en/,"Groupe BPCE is the second-largest banking group in France, formed by the merger of Groupe Caisse d'Épargne and Groupe Banque Populaire. It pursues a full range of banking and insurance activities, operating through major cooperative networks and subsidiaries like Natixis.","Under its VISION 2030 strategic plan, BPCE is building a modern cooperative banking model focused on digital transformation, cybersecurity, and sustainable transitions. It serves 36 million customers worldwide, including individuals, professionals, companies, investors, and local government bodies.",Unknown,,"European Union, Nouvelle-Aquitaine"
Jean-Marc,Escalettes,,Orange SA,Public,https://www.linkedin.com/in/jean-marc-escalettes,"Jean-Marc Escalettes is the Chief Technology Officer (CTO) of Orange France, responsible for engineering, deployment, and maintenance of networks and services in France. He previously served as Executive Vice President at Orange, CEO of Orange Réunion Mayotte, and Director Pro PME at Orange France, with a career at Orange beginning in 1997.",https://www.orange.com,"Orange SA is a French multinational telecommunications corporation headquartered in Paris, providing fixed and mobile telephony, data transmission, internet, television, and mobile financial services to individuals and businesses worldwide.","Orange is building a digital future through Trust the Future strategy, leveraging artificial intelligence and data to deliver personalized services to 340 million customers. It aims to be the trusted partner for everyday digital life by providing connectivity and innovative digital services to individuals, organizations, and communities.",Public company,,
Ciaran,Flanagan,,Siemens,Tier 0,https://www.linkedin.com/in/ciaran-flanagan-993b6838a,"Ciaran Flanagan is a global leader in data center and digital infrastructure with deep experience across General Management, Sales & Marketing, and Technology Development. He is the Vice President & Global Head of Data Center Solutions & Services at Siemens.",https://www.siemens.com,"Siemens AG is a technology company focused on industry, infrastructure, transport, and healthcare, transforming the everyday of billions of people through automation, digitalization, and smart solutions.","Siemens is building and working toward intelligent infrastructure for buildings and decentralized energy systems, automation and digitalization in process and manufacturing industries, and smart mobility solutions for rail and road transport. It serves customers in energy, healthcare, infrastructure, process and manufacturing industries worldwide.",Public company,,
Juliette,Mattioli,,Thales,Public,,No specific information about Juliette Mattioli at Thales is available in the provided data.,https://www.thalesgroup.com/en,"Thales Group is a French multinational technology leader specializing in aerospace, defense, space, cybersecurity, and digital security. It provides advanced solutions and services in defense, public security, civil aviation, space, enterprise, and cybersecurity sectors, employing over 85,000 people worldwide.","Thales is building advanced digital and deep tech innovations including Big Data, artificial intelligence, connectivity, cybersecurity, and quantum technology to create trusted solutions for defense, aerospace, space, cyber, and digital markets. It serves governments, organizations, and enterprises to help them carry out critical missions securely and sustainably.",Public company,,French state (partial ownership)
Jean-Christophe,Sibileau,,St Hubert,Tier 3,https://www.linkedin.com/in/jean-christophe-sibileau-b297b233,"Jean-Christophe Sibileau joined St Hubert as Directeur Général (General Director) on September 12, 2022, succeeding Patrick Cahuzac after 23 years with the company. He has extensive experience in leadership roles at the groups Savencia and Bonduelle, both in France and internationally.",https://sthubert.fr/,"St Hubert is a French agroalimentaire (food) company founded in 1904 in Nancy, specializing in producing food products that combine pleasure and nutrition. The company is a PME (small and medium-sized enterprise) with 210 employees in France and Italy, and operates in markets including China.","The company is innovating in the spread and margarine market, launching new products like St Hubert Épaisse & Gourmande (30% MG) and St Hubert Onctuosité Parfaite (15% MG) to offer a plant-based alternative while maintaining taste and texture. It aims to lead the market in plant-based spreads and is expanding its presence in China and Italy.",Unknown,,
Jean-Paul,Paoli,,L'Oréal,Public,,,https://www.loreal.com,"L'Oréal is a global leader in the beauty and cosmetics industry, specializing in skincare, haircare, makeup, and fragrance products. It operates worldwide, offering a wide range of beauty products to consumers.","L'Oréal is focused on innovation in beauty and sustainability, aiming to develop advanced cosmetic products that meet diverse consumer needs globally. The company serves a broad customer base including individuals, salons, and retailers, working toward enhancing beauty experiences through science and technology.",Public company,,
Samia,Boujatioui,,Coface,Public,https://www.linkedin.com/in/samia-boujatioui-6b386615,"Samia Boujatioui serves as the Group Head of Data Management (also referred to as Data Access Manager) at Coface. In her role, she leads the company's data management and access strategies, overseeing initiatives like the development of a virtual Data Lake and an internal Data Marketplace to empower business teams with autonomous data access.",https://www.coface.com/,"Coface is a global leader in trade credit insurance and risk management, offering solutions such as factoring, debt collection, single risk insurance, bonding, and business information services. The company helps protect businesses against the risk of financial default or non-payment by their debtors in both domestic and export markets.","Coface is building advanced data and technology solutions, including a virtual Data Lake and an internal Data Marketplace, to achieve data excellence and grow its business information services. It serves approximately 50,000 to 100,000 clients across 100 countries, ranging from microenterprises and SMEs to large multinational corporations, helping them make informed credit decisions and secure their business development.",Public company,"Post-IPO Debt, US$ 327.5M, December 21, 2023",Arch Capital Group
Pierre,Dehaene,,La Poste Groupe,Public,,No specific LinkedIn profile or detailed career background information for Pierre Dehaene at La Poste Groupe is available in the provided data.,https://www.lapostegroupe.com/en,"La Poste Groupe is a public-owned limited company in France that provides postal services including mail and parcel delivery, banking and insurance services, and digital tools. It operates a large network of retail outlets and subsidiaries such as La Banque Postale and GeoPost/DPDGroup internationally. The group is committed to social and environmental objectives and serves as a key local service provider with a presence in over 60 countries.","La Poste Groupe aims to be the leading provider of local services for everyone, everywhere, every day. It focuses on consolidating its core postal and public service missions while developing new activities around digital trust, local human services, ecological transition, and the silver economy. The group serves the public interest by supporting social cohesion, regional development, banking accessibility, and press distribution.",Government body,,"French government, Caisse des Dépôts et Consignations"
Olivier,Lamy,,Natixis,Public,https://www.linkedin.com/in/olivier-lamy-76b71279,"Olivier Lamy is a financial professional with a background in banking and finance. He has worked at Natixis in various capacities, including as a Middle Officer in Export Finance and Commodities Finance, and currently serves as Macro Markets Head of Strategic Projects at Natixis Corporate & Investment Banking.",https://www.natixis.com,"Natixis is a French corporate and investment bank, a subsidiary of Groupe BPCE, offering services in asset management, corporate and investment banking, insurance, and payments. It operates in Europe, the Americas, the Middle East, Africa, and Asia-Pacific.","Natixis aims to expand its presence in Asia and support clients in strategic development through advisory, investment banking, and financing services. The company is committed to aligning its financing portfolio with a carbon neutrality path by 2050 while helping clients reduce environmental impact.",Public company,,
Francesca,Vergara Caffarelli,,Disneyland Paris,Tier 0,,No LinkedIn profile or career background information found for Francesca Vergara Caffarelli.,https://www.disneylandparis.com,"Disneyland Paris is an entertainment resort located in Marne-la-Vallée, France, approximately 32 kilometers east of Paris. It encompasses two theme parks, seven Disney-owned hotels, two convention centers, a golf course, an arena, and a shopping, dining, and entertainment complex.","Disneyland Paris is undergoing a major transformation and expansion, including the construction of a new immersive world dedicated to The Lion King, the development of a third park, and the refurbishment of existing attractions and hotels. It serves millions of visitors annually, including families, tourists, and corporate event guests.",$6.8 billion,2025 - $1.5 billion investment in Walt Disney Studios Park over five years,"The Walt Disney Company (majority owner), Mubadala Capital (bidder for Pierre & Vacances-Center Parcs)"
Michal,Liday,,Tatra banka,Investor,https://www.linkedin.com/company/tatra-banka,"Michal Liday is the CEO of Tatra banka, a private bank in Slovakia. He has been leading the bank since its founding in 1990 as the first private bank in Slovakia.",http://www.tatrabanka.sk,"Tatra banka is a commercial bank in Slovakia, founded in 1990 as the first private bank in the country. It operates as a universal bank offering banking, asset management, pension funds, and leasing services.","Tatra banka is building and working toward innovation in digital banking and customer experience, serving corporate and private banking clients. It aims to be a leader in asset management and digital banking solutions across Slovakia and Central/Eastern Europe.",Unknown,,Raiffeisen Bank International
Jérôme,STUBLER,,EQUANS,Tier 3,https://www.linkedin.com/in/jerome-stubler,"Jérôme Stubler is the Chief Executive Officer of EQUANS, a position he has held since July 2021. He is a C-Level executive who leads the company's strategic direction and has been actively involved in promoting gender diversity and the energy transition.",https://www.equans.com,"EQUANS is a world leader in multi-technical installation and maintenance services, specializing in electrical, HVAC, fire protection, mechanical, robotics, and facility management solutions. It operates in 20 countries with around 80,000 employees and is part of the Bouygues Group.","EQUANS is building and working toward a lower-carbon and resilient world by supporting its clients with energy, digital, and industrial transitions. The company focuses on decarbonisation through geothermal energy, energy recovery and storage systems, and AI integration, serving businesses, communities, and the public sector in energy, digital, and industrial sectors.",Unknown,,
Ahmed,Selmani,,Sagemcom,Tier 3,https://www.linkedin.com/in/ahmed-selmani-18bb7384,"Ahmed Selmani served as Deputy CEO at Sagemcom Broadband from August 2016 to January 2024, holding the title of President/Vice President. He is an experienced executive with a demonstrated history of working in the telecom industry, skilled in broadband technologies, business strategy, and business development.",https://www.sagemcom.com,"Sagemcom is a French industrial group, world leader in high added-value communicating terminals and solutions for the broadband, audio video solutions, and energy markets. The company designs, manufactures, and supplies products worldwide, operating in over 50 countries through around sixty entities.","Sagemcom aims to remain a world leader in high added-value communicating terminals by focusing on innovation and early access to new technologies. The company is building and implementing RDK software across all broadband technologies (PON, FTTH, DOCSIS, DSL, 5G) and serves service providers, utilities, and consumers across Europe, North America, South America, Africa, and Asia.",Unknown,,"Charterhouse Capital Partners (70% ownership), The Carlyle Group (majority shareholder in 2011)"
Giri,Pancharatnam,,The Hartford,Public,,No specific LinkedIn profile or detailed career background information for Giri Pancharatnam at The Hartford is available in the provided data.,https://www.thehartford.com/,"The Hartford Insurance Group, Inc. is a U.S.-based public company founded in 1810, headquartered in Hartford, Connecticut. It is a leader in property and casualty insurance, group benefits, and mutual funds, serving individual and business customers primarily in the United States and internationally.","The Hartford is focused on providing property and casualty insurance, group benefits, and mutual funds. It aims to innovate for its customers, communities, and employees, leveraging AI capabilities to enhance claims, underwriting, and operations. The company serves businesses and individuals, emphasizing service excellence, sustainability, and enabling human achievement.",Public company,"$***** Conventional Debt round on Apr 18, 2018",Caprock Group LLC
Bruno,MAILLOT,,Sopra Steria,Public,https://www.linkedin.com/in/brunomaillot/,"Bruno Maillot is Head of Data Science and AI at Sopra Steria, with over 17 years of experience in AI and data science. He previously served as Head of Data Science at Sopra Steria and is currently a Partner en charge de la Practice AI for Business at Sopra Steria Next.",https://www.soprasteria.com/,"Sopra Steria is a major European technology player with 51,000-56,000 employees across nearly 30 countries, recognized for its consulting, digital services, and software development. It helps clients drive digital transformation and achieve tangible, sustainable benefits.","Sopra Steria provides end-to-end digital solutions to help large companies and organizations become more competitive through digital transformation. The company is building AI and data science capabilities, contributing to climate initiatives like the A4CLIMATE project, and serving clients across banking, public administration, aerospace, and other sectors.",Public company,,
Karine,Delattre Gauthier,,BPCE Payment Services,Tier 3,https://fr.linkedin.com/in/karinedelattre/en,"Karine Delattre Gauthier is a member of the board of directors at BPCE Payment Services, specializing in customer experience and transformation. She holds an MBA from EM Lyon Business School and is based in the Greater Paris Metropolitan Region.",https://www.digital-payments.groupebpce.com/payment-services/,"BPCE Payment Services is the industrial payments operator of Groupe BPCE, providing electronic payment processing and payment flow solutions to the Group's banks, subsidiaries, and external financial institutions and payment service providers.","The company is building a 'Payment as a service' model, partnering with clients to implement fast, high-performing payment solutions. It serves financial institutions, payment service providers, and PSPs, helping them expand, reduce costs, and offer exceptional experiences to 162 million end users.",Unknown,,
Alexandre,Cormeraie,,SNCF Voyageurs,Public,https://www.linkedin.com/in/alex-cormeraie,"Alexandre Cormeraie is a Digital Evangelist and AI & Innovation Specialist at SNCF Voyageurs, having held roles as Digital Evangelist / TGV Europe since September 2023 and as Responsable IA & Innovation / TGV Europe since July 2025. He is also an IA (Artificial Intelligence) user ranked in the top 1% in France and is involved in XR (Extended Reality) projects.",https://www.sncf-voyageurs.com,"SNCF Voyageurs is a state-owned subsidiary of the French National Railway Company (SNCF), responsible for operating passenger trains in France and Europe. It offers green mobility solutions and rolling stock maintenance to passengers, transport authorities, rail operators, industrial companies, and manufacturers.","SNCF Voyageurs is building and operating a portfolio of sustainable passenger rail services, including high-speed TGV, low-cost Ouigo, Intercités, and regional TER services, serving over 3 billion passengers since 1981. It is working toward digital transformation, innovation with technologies like Apple Vision Pro and AI, and expanding its green mobility offerings across Europe.",Public company,,
Rebecca,Rinaldi,,TD Bank,Public,,No LinkedIn profile or career background information for Rebecca Rinaldi at TD Bank was found in the provided results.,https://www.td.com,"TD Bank Group, formerly known as The Toronto-Dominion Bank, is a Canadian multinational banking and financial services corporation headquartered in Toronto, Ontario. It operates through TD Bank, N.A. in the United States, serving over 10 million retail, small business, and commercial customers across 15 U.S. states and Washington, D.C.","TD aims to shape the future of banking by building a simpler, faster bank for its clients, colleagues, and communities. The company focuses on digital innovation, personalized banking experiences, and financial services including personal and business banking, wealth management, and insurance, while also supporting communities through initiatives like financial literacy and affordable housing.",Public company,,
Serge,Gornet,,Sanofi,Tier 0,https://www.linkedin.com/in/serge-gornet-0a1b2c3d,"Serge Gornet is associated with Sanofi and has been involved in leveraging social network analysis to identify informal influencers within the organization. He is also a co-president of the Healthcare Committee at the French Chamber of Commerce in Singapore, representing Sanofi and contributing to healthcare innovation and cooperation in the ASEAN region.",https://www.sanofi.com/en,"Sanofi is a French multinational pharmaceutical and healthcare company headquartered in Paris. It discovers, develops, manufactures, and markets medicines and vaccines across various therapeutic areas including immunology, rare diseases, neurology, oncology, and vaccines. The company is R&D driven and AI-powered, committed to improving people's lives globally.","Sanofi is building innovative medicines and vaccines, focusing on specialty care, vaccines, consumer healthcare, and advancing treatments for diseases such as cancer, rare diseases, multiple sclerosis, and more. It serves patients worldwide by applying deep understanding of the immune system and leveraging AI to create precision medicines and improve healthcare outcomes.",Public company,"Sanofi Ventures, the corporate venture arm, raised $1.7B total funding as of June 17, 2025, with an additional $625M committed in 2025 to accelerate biotech and digital health innovation.",Sanofi (corporate venture capital)
Matthieu,OLIVIER,,La Poste Groupe,Public,,No specific LinkedIn profile or detailed career background information for Matthieu OLIVIER at La Poste Groupe is available in the provided data.,https://www.lapostegroupe.com/en,"La Poste Groupe is a public-owned limited company in France, operating postal services including mail, parcels, courier, and express delivery under brands like Colissimo, DPD, and Chronopost. It also offers banking and insurance services through La Banque Postale, and has a strong presence in local retail outlets and digital services. The group carries out four public service missions: universal postal service, regional planning, banking accessibility, and press transport and distribution.","La Poste Groupe aims to be the leading provider of local services for everyone, everywhere, every day. It focuses on consolidating its core postal and public service missions while developing new activities around digital trust, local human services, ecological transition, and the silver economy. The group serves the public interest, supports social inclusion, and works toward carbon neutrality by 2040, with a strong commitment to sustainability and societal value.",Government body,,
Raphael,Leclercq,,SOCOTEC,Tier 0,https://www.linkedin.com/in/raphaël-leclercq-00b06047,"Raphaël Leclercq is Directeur Data (Data Director) at SOCOTEC Monitoring France. He has expertise in data management and innovation within the construction and inspection sector, contributing to digital transformation and AI integration in SOCOTEC's services.",https://www.socotec.com/,"SOCOTEC is a European leader in testing, inspection, and certification (TIC) services for construction, infrastructure, and industry sectors. Founded in 1953, it operates in 23 countries across five continents, providing services to ensure asset integrity, safety, and performance while managing risks.","SOCOTEC aims to build trust for a safer and sustainable world by ensuring project integrity, managing risks, and optimizing client performance throughout project lifecycles. It serves clients in construction, infrastructure, industry, and environmental sectors, focusing on compliance, safety, sustainability, and digital innovation such as AI for document management.",$2.98 billion,"Unattributed Secondary Market round, May 2, 2024, $107.06 million","Bpifrance, Mubadala Investment Company, Clayton, Dubilier & Rice, Omada Invest, Cobepa, Five Arrows Principal Investments"
Valentine,Gabriel,,Proximus Global,Tier 3,https://www.linkedin.com/in/valentine-gabriel-8207b948/,"Valentine Gabriel is the Chief Strategy & Transformation Officer at Proximus Global. She has a background in management from HEC-ULg Management School of the University of Liège and is known for her enthusiasm and hard work, with experience at Proximus Global.",https://www.proximusglobal.com/,"Proximus Global is a company that combines the strengths of Telesign, BICS, and Route Mobile to offer digital communications and digital identity solutions worldwide. It provides services such as international wholesale connectivity, fraud prevention, managed services, global IoT connectivity, and digital identity protection.","Proximus Global is building a global leader in digital communications by integrating voice, messaging, 5G, IoT, verification, and CPaaS solutions. It serves the world's largest companies and emerging brands, enabling them to connect, protect, and engage their customers with confidence and innovation.",Proximus Global has never raised funding before.,,
Pierre-Yves,Rallet,,LOXAM,Tier 1,https://www.linkedin.com/in/pyrallet/,"Pierre-Yves Rallet is Vice President Sales and Marketing at LOXAM. He has a background in marketing and sales with previous experience at companies like Iss a/S, SFR Business, Cegetel, and EY, and holds an MBA in Marketing and Finance from INSEAD.",https://loxam.com/en/,"LOXAM is the European market leader in the rental of construction equipment and tools, serving sectors such as construction, industry, landscaping, and event management. It operates a network of over 1,120 branches in 30 countries across 4 continents, providing a wide range of products and services tailored to the needs of companies in these sectors.","LOXAM is building and working toward providing comprehensive equipment rental solutions and project support through an online platform, focusing on customer satisfaction, quality service, and technological integration. It serves construction, industrial, landscaping, and event management sectors, aiming to offer tailored rental solutions including temporary energy production, modular construction, heavy machinery, event logistics, and access systems.",$86.9M,"Conventional Debt round of $392M on Feb 01, 2022","3i Group, Apax Partners, Sparring Capital, Advent International"
Michel,KRUMENACKER,,Socomec,Tier 3,,No specific LinkedIn profile or detailed career background information for Michel KRUMENACKER at Socomec is available in the provided data.,https://www.socomec.com/,"Socomec is a family-owned industrial group founded in 1922, specializing in the design, manufacture, and marketing of electrical equipment such as UPS systems, measurement stations, energy storage, switches, and transfer switching equipment. It operates globally with 30 subsidiaries and 12 production sites, focusing on low voltage electrical networks and energy performance solutions.","Socomec is building and working toward providing expert solutions for the availability, control, and safety of low voltage electrical networks, serving critical applications in industry, infrastructure, health, data centers, energy, and buildings. The company aims to support energy transition and renewable energies by delivering safer, more flexible, and more efficient energy solutions to its customers worldwide.","Undisclosed amount raised over 2 funding rounds; latest round was a grant round on January 1, 2017, with 1 investor involved.","Grant (prize money) round on January 1, 2017, amount undisclosed, 1 investor participated.",
Thibaut,GRILLET,,Studi Digital Education Group,Public,https://www.linkedin.com/in/thibaut-grillet,"Thibaut Grillet is the Chief Data and AI Officer at Studi since October 2025. He has over 10 years of experience in IT strategy, data product management, and AI governance, also working as a tech advisor and co-founder of AI startups. He specializes in digital strategy, multidisciplinary team management, and AI adoption.",https://www.studi.com/en,"Studi Digital Education Group, founded in 1999 and headquartered in Paris, France, is a pioneer in online learning and digital education. It offers over 200 state-recognized training programs from CAP to BAC+5 levels, serving more than 70,000 learners daily. Studi is a subsidiary of Galileo Global Education, the second largest private higher education group worldwide.","Studi aims to provide accessible, interactive digital learning experiences to help individuals reinvent themselves professionally. It focuses on innovative remote learning methods with strong student support, offering courses in digital careers, tourism, design, and sports. Studi serves learners seeking flexible, high-quality online education and professional upskilling.",Public company (subsidiary of Galileo Global Education),,Galileo Global Education
Matt,Hull,,Google,Public,https://www.linkedin.com/in/matthewwhull,"Matthew Hull has worked at Google, where he has experience in sales and customer relationships, particularly in the cloud service provider space. He has a background in sales and customer value delivery, with a focus on modernizing infrastructure and operations.",https://www.google.com/,"Google is an American multinational technology corporation focused on information technology, online advertising, search engine technology, email, cloud computing, software, quantum computing, e-commerce, and artificial intelligence. It was founded in 1998 by Larry Page and Sergey Brin as a search engine company.","Google is building and working toward advancements in artificial intelligence, including generative models like Gemini and tools for image and video creation. It serves individuals, businesses, and organizations through its products and services, including search, advertising, Android, YouTube, and cloud computing.",Public company,,
Olivier,Nachba,,JD Sports,Public,https://www.linkedin.com/in/onachba,"Olivier Nachba is the Deputy CTO at JD Sports, a leading global sports-fashion retailer. He has a strong background as a technology executive with experience in leading development teams, driving innovation, and managing growth and transformation in organizations. Previously, he was Chief Information Officer and Chief Innovation Officer at ALTAVIA from 2019 to 2021.",https://www.jdsports.com/,"JD Sports Fashion plc is a British multinational sports-fashion retail company based in Bury, Greater Manchester, England. It operates globally with a portfolio of brands including JD, Finish Line, Size?, and others, selling branded sportswear, footwear, and accessories. The company is listed on the London Stock Exchange and is part of the FTSE 100 Index.","JD Sports is building and working toward a global omnichannel retail experience that serves a diverse customer base ranging from casual shoppers to dedicated sports enthusiasts. They focus on innovation in AI and order management systems to enhance customer experience, ensuring fast, reliable service across multiple channels. JD Sports aims to be present wherever customers choose to shop, including emerging AI-driven commerce platforms.",Public company,,Pentland Group (majority owner)
Remi,Bouchez,,Vestiaire Collective,Tier 0,https://www.linkedin.com/in/remibouchez,"Rémi Bouchez is the Chief Technology Officer (CTO) at Vestiaire Collective since March 2026. He has been with the company since 2018, previously serving as VP of Engineering and focusing on optimizing the platform's user experience. He has a strong background in scaling engineering teams, enhancing platform performance, and delivering seamless digital experiences, with prior experience at SQLI, Useo, Auchan, and Yokoro.",https://www.vestiairecollective.com,"Vestiaire Collective is a global online marketplace for pre-owned luxury fashion, founded in Paris in 2009. It operates in over 70 countries with millions of members, offering authenticated pre-owned designer items such as handbags, watches, clothing, and shoes. The company promotes sustainable fashion through circular economy principles and combines technology, fashion expertise, and community-driven commerce.","Vestiaire Collective is building a tech and data-driven platform focused on enhancing user experience and accelerating innovation, particularly through artificial intelligence. The company aims to strengthen its leadership in the global luxury resale market, expand in underpenetrated markets like the US and Asia, and promote sustainable consumption by enabling consumers to buy and sell high-quality pre-owned luxury fashion items.",$683.6 million,€178 million Series I funding in September 2021,"Tiger Global Management, Kering, Eurazeo, Fidelity International, Korelya Capital, Vitruvian Partners, Condé Nast, SoftBank Group, Generation Investment Management, Bpifrance, Luxury Tech Fund, Cuir Invest"
Boris,LECOEUR,,QWANT,Tier 2,https://www.linkedin.com/in/borislecoeur,"Boris Lecoeur is the Directeur Général (CEO) of Qwant and Shadow under the Synfonium group since May 2026. He has over 20 years of experience in digital infrastructure, having held leadership roles at Cloudflare, Amazon Web Services, Dell EMC, and OpenText Documentum.",https://www.qwant.com,"Qwant is a European search engine company based in Paris, France, founded in 2011. It focuses on user privacy, neutrality, and does not track or profile users. Qwant offers various search services including Qwant Junior for children and integrates AI features for enhanced search experiences.","Qwant aims to build sovereign digital services supporting European AI intelligence by providing a privacy-focused search engine with its own independent web index. It serves privacy-conscious individuals and organizations seeking an alternative to mainstream search engines. The company is working on industrializing and growing its services, including AI-powered features and a sovereign web search API for European AI actors.",$57.3M total funding over 8 rounds,"Series B round of $9.69M on June 14, 2021","European Investment Bank, Caisse des Dépôts, Axel Springer, Deep Code, Huawei"
Philippe,AZOULAY,,PLUXEE,Public,https://www.linkedin.com/in/philippe-azoulay-497461101,"Philippe Azoulay is a Director at Groupe Stelliant with extensive experience in customer relationship management, having worked as Expert Associé - Directeur de la relation client at GM Consultant from 2000 to 2025. There is no direct information linking him to PLUXEE in the available data.",https://www.pluxeegroup.com/,"Pluxee is a global leader in employee benefits and engagement solutions, operating in 31 countries with over 45 years of expertise. It offers a wide range of services including meal, food, gift, mobility, training, insurance, and wellness benefits, serving over 36 million employees and 500,000 clients worldwide.","Pluxee aims to enhance employee engagement and well-being by providing personalized, digital-first solutions that improve quality of life and purchasing power. The company focuses on expanding its employee benefits and engagement offerings, leveraging technology and partnerships to serve companies and their employees globally, helping them enjoy more of what matters in life.","Public company (listed on Euronext Paris since February 1, 2024)","IPO on February 1, 2024",Sodexo
Miguel,Graça,,Celfocus,Public,https://www.linkedin.com/in/miguelgracaoliveira/,"Miguel Graça (Miguel Graça Oliveira) is a Director of Data and Analytics at Celfocus. He is a cross-functional manager with 16 years of diverse and international experience, and holds an MBA from INSEAD.",https://www.celfocus.com/,"Celfocus is a European high-tech system integrator that provides professional services focused on creating business value through Analytics and Cognitive solutions. Founded in 2000, the company specializes in system integration, cognitive technologies, and comprehensive technology services.","Celfocus is pioneering the future of business through Next-Gen Intelligence, combining data, AI, and human creativity to build more autonomous and adaptive organizations. It serves clients in over 25 countries across strategic markets such as Telecommunications, Energy & Utilities, and Financial Services.",Public company,"Secondary Market, $21.65M, April 24, 2020","Novabase, Brightlands Incubators"
Peter,Golha,,Tatra banka,Investor,https://www.linkedin.com/in/peter-golha-19502a46,"Peter Golha was Regional Director at Tatra banka in Nitra from 2011 to 2013. He has been involved in leadership roles within the Raiffeisen Bank International AG Group, to which Tatra banka belongs. His career includes significant management experience in banking and finance sectors.",https://www.tatrabanka.sk,"Tatra banka is a commercial bank in Slovakia, founded in 1990 as the first private bank in the country. It offers a wide range of financial services including banking, asset management, pension funds, and leasing. The bank is a member of the Austrian Raiffeisen Bank International AG and employs about 3,500 people with over 100 branches and commercial centers.","Tatra banka focuses on innovation and delivering superior customer experiences through digital banking solutions. It serves personal, business, premium, and private banking sectors, aiming to provide comprehensive financial services responsibly and sustainably. The bank is active in sustainable finance, issuing green bonds and supporting social and environmental projects, while also fostering education and innovation for future generations.","Raised funding over 1 round; total amount undisclosed, latest round was a Grant (prize money) round in 2015 with European Union as investor.","Grant (prize money) round in 2015, amount undisclosed, investor: European Union",European Union
